index,Adj_AAPL,Adj_AMZN,Adj_DIA,Adj_FB,Adj_GLD,Adj_GOOG,Adj_GOOGL,Adj_GOVT,Adj_IAU,Adj_IEF,Adj_IGSB,Adj_IVV,Adj_LQD,Adj_MSFT,Adj_NFLX,Adj_QQQ,Adj_SHY,Adj_SPY,Adj_TLT,Adj_TSLA,Adj_VCIT,Adj_VCSH,Adj_VIXY,Adj_VOO,Close_AAPL,Close_AMZN,Close_DIA,Close_FB,Close_GLD,Close_GOOG,Close_GOOGL,Close_GOVT,Close_IAU,Close_IEF,Close_IGSB,Close_IVV,Close_LQD,Close_MSFT,Close_NFLX,Close_QQQ,Close_SHY,Close_SPY,Close_TLT,Close_TSLA,Close_VCIT,Close_VCSH,Close_VIXY,Close_VOO,High_AAPL,High_AMZN,High_DIA,High_FB,High_GLD,High_GOOG,High_GOOGL,High_GOVT,High_IAU,High_IEF,High_IGSB,High_IVV,High_LQD,High_MSFT,High_NFLX,High_QQQ,High_SHY,High_SPY,High_TLT,High_TSLA,High_VCIT,High_VCSH,High_VIXY,High_VOO,Low_AAPL,Low_AMZN,Low_DIA,Low_FB,Low_GLD,Low_GOOG,Low_GOOGL,Low_GOVT,Low_IAU,Low_IEF,Low_IGSB,Low_IVV,Low_LQD,Low_MSFT,Low_NFLX,Low_QQQ,Low_SHY,Low_SPY,Low_TLT,Low_TSLA,Low_VCIT,Low_VCSH,Low_VIXY,Low_VOO,Open_AAPL,Open_AMZN,Open_DIA,Open_FB,Open_GLD,Open_GOOG,Open_GOOGL,Open_GOVT,Open_IAU,Open_IEF,Open_IGSB,Open_IVV,Open_LQD,Open_MSFT,Open_NFLX,Open_QQQ,Open_SHY,Open_SPY,Open_TLT,Open_TSLA,Open_VCIT,Open_VCSH,Open_VIXY,Open_VOO,Volume_AAPL,Volume_AMZN,Volume_DIA,Volume_FB,Volume_GLD,Volume_GOOG,Volume_GOOGL,Volume_GOVT,Volume_IAU,Volume_IEF,Volume_IGSB,Volume_IVV,Volume_LQD,Volume_MSFT,Volume_NFLX,Volume_QQQ,Volume_SHY,Volume_SPY,Volume_TLT,Volume_TSLA,Volume_VCIT,Volume_VCSH,Volume_VIXY,Volume_VOO
03/09/2021 12:02,154.0449982,3459.570068,353.769989,376.1749878,171.0500031,2898.669922,2876.997559,26.78499985,34.81000137,116.9749985,54.76499939,454.5227051,134.9499969,301.8699951,587,381.1000061,86.23899841,452.5100098,148.1799927,725.25,95.44000244,82.61499786,20.54999924,416.0400085,154.0449982,3459.570068,353.769989,376.1749878,171.0500031,2898.669922,2876.997559,26.78499985,34.81000137,116.9749985,54.76499939,454.5227051,134.9499969,301.8699951,587,381.1000061,86.23899841,452.5100098,148.1799927,725.25,95.44000244,82.61499786,20.54999924,416.0400085,154.0590057,3459.570068,353.7799988,376.3099976,171.0899963,2899.639893,2877.012573,26.78499985,34.81499863,116.9800034,54.77000046,454.5499878,134.9499969,301.9400024,587.1531982,381.1000061,86.23899841,452.5299988,148.1799927,725.4765015,95.44499969,82.61499786,20.54999924,416.0499878,154.023407,3458.47998,353.7650146,376.1300049,171.0399933,2898.669922,2876.63501,26.78499985,34.80830002,116.9700012,54.76499939,454.5227051,134.9499969,301.8200073,587,381.0299988,86.23500061,452.5,148.1499939,724.789978,95.44000244,82.61499786,20.54999924,416.0299988,154.0449982,3458.47998,353.7799988,376.1499939,171.0899963,2899.639893,2876.63501,26.78499985,34.81000137,116.9700012,54.77000046,454.5299988,134.9499969,301.8999939,587.1531982,381.0299988,86.23899841,452.5100098,148.1499939,725.4765015,95.44499969,82.61499786,20.54999924,416.0400085,73588,2068,1951,20158,15859,799,1050,541,36761,28689,324,2439,3285,36995,899,24215,320,50287,11878,129501,961,600,403,3288
03/09/2021 12:03,154.0700073,3463.109375,353.8699951,376.2077026,171.0149994,2899.669922,2877.570068,26.78499985,34.79999924,116.9800034,54.76499939,454.605011,134.9550018,301.8999939,587.3300171,381.2000122,86.23500061,452.6300049,148.1900024,725.1699829,95.44499969,82.61499786,20.53000069,416.1499939,154.0700073,3463.109375,353.8699951,376.2077026,171.0149994,2899.669922,2877.570068,26.78499985,34.79999924,116.9800034,54.76499939,454.605011,134.9550018,301.8999939,587.3300171,381.2000122,86.23500061,452.6300049,148.1900024,725.1699829,95.44499969,82.61499786,20.53000069,416.1499939,154.1000061,3464,353.8699951,376.2297974,171.0399933,2899.860107,2877.600098,26.78499985,34.80500031,116.9800034,54.76499939,454.605011,134.9550018,301.9100037,587.3300171,381.2099915,86.23999786,452.6499939,148.1999969,725.2700195,95.44499969,82.62000275,20.55999947,416.1499939,154.0319977,3459.344971,353.7900085,376.1400146,171,2898.680176,2876.98999,26.78499985,34.79999924,116.9749985,54.76499939,454.5400085,134.9550018,301.8218079,587.0300293,381.0950012,86.23500061,452.5100098,148.1699982,724.789978,95.44499969,82.61499786,20.53000069,416.0400085,154.0485992,3459.344971,353.7900085,376.1499939,171.0399933,2898.97998,2876.98999,26.78499985,34.79999924,116.9749985,54.76499939,454.5400085,134.9550018,301.8800049,587.039978,381.1000061,86.23500061,452.5101929,148.1900024,725.1599731,95.44499969,82.61499786,20.55999947,416.0400085,114108,17476,1544,6896,30126,2117,1497,1197,1022,538,332,1796,300,35299,1964,99500,619,97459,8253,49126,365,2191,8284,4501
03/09/2021 12:04,154.1499939,3460.655273,353.8984985,376.1199951,171.0399933,2901.149902,2877.465088,26.78499985,34.80500031,116.9800034,54.7635994,454.6500854,134.9600067,301.9200134,587.6699829,381.25,86.23500061,452.6499939,148.1999969,725,95.44499969,82.61499786,20.51009941,416.1499939,154.1499939,3460.655273,353.8984985,376.1199951,171.0399933,2901.149902,2877.465088,26.78499985,34.80500031,116.9800034,54.7635994,454.6500854,134.9600067,301.9200134,587.6699829,381.25,86.23500061,452.6499939,148.1999969,725,95.44499969,82.61499786,20.51009941,416.1499939,154.1699982,3463.409912,353.9100037,376.2600098,171.0399933,2901.149902,2877.585083,26.78499985,34.80500031,116.9800034,54.77000046,454.6799927,134.9600067,301.9700012,587.6699829,381.2600098,86.23899841,452.6625977,148.2200012,725.2700195,95.44730377,82.62000275,20.53000069,416.1700134,154.0749969,3458.870117,353.8800049,376.0799866,171.0149994,2900.949951,2877.175049,26.78499985,34.80059814,116.9720001,54.7635994,454.6500854,134.9550018,301.8900146,587.3449707,381.190094,86.2315979,452.6099854,148.1900024,724.8400269,95.44499969,82.6135025,20.51000023,416.1400146,154.0749969,3463.409912,353.9100037,376.2099915,171.0269012,2901.149902,2877.280029,26.78499985,34.80059814,116.9720001,54.76499939,454.6700134,134.9591064,301.8900146,587.3449707,381.190094,86.23500061,452.6300049,148.1900024,725.1900024,95.44499969,82.62000275,20.53000069,416.1600037,149445,6547,6961,12214,5540,767,1587.5,4789,836,1195,1131,2907,3590,25581,2637,36228,998,79693,6115,48792,1307,4005,3719,4317
03/09/2021 12:05,154.1161041,3462.199951,353.9200134,376.0499878,171.0800018,2900.399902,2877.360107,26.78000069,34.81000137,116.9749985,54.76499939,454.6849976,134.9550018,301.875,587.5999756,381.2200012,86.23500061,452.6700134,148.1999969,724.7299805,95.44989777,82.61499786,20.51000023,416.1799927,154.1161041,3462.199951,353.9200134,376.0499878,171.0800018,2900.399902,2877.360107,26.78000069,34.81000137,116.9749985,54.76499939,454.6849976,134.9550018,301.875,587.5999756,381.2200012,86.23500061,452.6700134,148.1999969,724.7299805,95.44989777,82.61499786,20.51000023,416.1799927,154.1490021,3462.199951,353.9299927,376.1000061,171.0899963,2900.449951,2877.570068,26.78499985,34.81000137,116.9800034,54.77000046,454.6954956,134.9550018,301.9100037,587.5999756,381.25,86.23999786,452.6700134,148.1999969,725.0629883,95.44989777,82.62000275,20.51000023,416.1799927,154.0800018,3460.27002,353.9100037,375.9200134,171.0417938,2899.182617,2877.360107,26.78000069,34.80500031,116.9749985,54.76499939,454.6600037,134.9550018,301.8218079,587.3449707,381.17099,86.23000336,452.6300049,148.1900024,724.7299805,95.44239807,82.61499786,20.51000023,416.1499939,154.1490021,3460.27002,353.9100037,376.1000061,171.0417938,2900.449951,2877.570068,26.78499985,34.80500031,116.9800034,54.77000046,454.6799927,134.9550018,301.9100037,587.5,381.25,86.23899841,452.6499939,148.1999969,725.0100098,95.44239807,82.61499786,20.51000023,416.1700134,98594,2186,2328,9493,5979,1872,1678,203,50958,1561,2180,1994,1081,23224,2114,18165,12307,43868,7428,36251,284,1085,2764,3789
03/09/2021 12:06,154.1450043,3461.39502,353.9100037,375.9899902,171.1300049,2900.502686,2877.040039,26.78499985,34.82500076,116.9800034,54.76499939,454.7200012,134.9550018,301.9237061,587.5499878,381.2723083,86.23500061,452.7200012,148.1999969,724.5200195,95.44950104,82.61499786,20.48999977,416.2099915,154.1450043,3461.39502,353.9100037,375.9899902,171.1300049,2900.502686,2877.040039,26.78499985,34.82500076,116.9800034,54.76499939,454.7200012,134.9550018,301.9237061,587.5499878,381.2723083,86.23500061,452.7200012,148.1999969,724.5200195,95.44950104,82.61499786,20.48999977,416.2099915,154.1499939,3463.5,353.9100037,376.0899963,171.1300049,2900.502686,2877.040039,26.78630066,34.82500076,116.9800034,54.76499939,454.730011,134.9600067,301.9237061,587.5900269,381.2749939,86.23500061,452.7200012,148.2200012,724.9500122,95.44950104,82.61499786,20.51000023,416.2099915,154.0950012,3461,353.8599854,375.9299927,171.0650024,2900.502686,2877.040039,26.78499985,34.81000137,116.9749985,54.76499939,454.6600037,134.9550018,301.8381958,587.5499878,381.2099915,86.23500061,452.6099854,148.1900024,724.4699707,95.44950104,82.61499786,20.48999977,416.1499939,154.1100006,3461.92041,353.9100037,376.0899963,171.0700073,2900.502686,2877.040039,26.78630066,34.81499863,116.9749985,54.76499939,454.6700134,134.9600067,301.8599854,587.5501099,381.2200012,86.23500061,452.6600037,148.1999969,724.7999878,95.44950104,82.61499786,20.51000023,416.1650085,61162,6347,3448,14316,9358,469,898,927,1639,421,3751,13522,3244,37315,853,21778,700,65076,8886,35380,327,860,2378,5431
03/09/2021 12:07,154.0800934,3463.285889,353.8999939,375.9822083,171.1100006,2900.850098,2878.38501,26.78499985,34.81999969,116.9800034,54.76499939,454.75,134.9584961,301.9656982,587.9400024,381.3280029,86.23999786,452.7200012,148.2100067,724.3200073,95.44999695,82.61499786,20.48999977,416.2399902,154.0800934,3463.285889,353.8999939,375.9822083,171.1100006,2900.850098,2878.38501,26.78499985,34.81999969,116.9800034,54.76499939,454.75,134.9584961,301.9656982,587.9400024,381.3280029,86.23999786,452.7200012,148.2100067,724.3200073,95.44999695,82.61499786,20.48999977,416.2399902,154.1499023,3463.399902,353.9299927,376.0299072,171.1399994,2901.27002,2878.38501,26.78499985,34.82500076,116.9800034,54.76749992,454.7600098,134.9600067,301.9656982,587.9400024,381.3299866,86.23999786,452.75,148.2100067,724.5698853,95.44999695,82.62000275,20.5,416.25,154.0700073,3462,353.8999939,375.8800049,171.1009979,2900.389893,2877.580078,26.78499985,34.81999969,116.9800034,54.76255035,454.7399902,134.954895,301.8710022,587.5750122,381.2650146,86.23500061,452.6900024,148.1999969,724.210083,95.44499969,82.61000061,20.48999977,416.2157898,154.1477051,3462,353.9200134,375.9700012,171.1199951,2900.389893,2877.580078,26.78499985,34.81999969,116.9800034,54.76499939,454.75,134.9600067,301.9100037,587.5750122,381.2799988,86.23500061,452.7250061,148.2100067,724.5250244,95.44499969,82.61499786,20.5,416.230011,82508,2613,6187,6687,13535,1381,1356.5,713,1047,532,6358,3940,2069,14434,2581,37771,400,78472,2068,36673,835,4710,3031,6684
03/09/2021 12:08,154.1101074,3462.5,353.980011,376.0470886,171.1300049,2903.219971,2879.72998,26.78499985,34.83000183,116.9850006,54.76499939,454.8304138,134.9649963,302.0242004,587.9515991,381.3800049,86.23500061,452.7850037,148.2350006,724.4500122,95.44999695,82.61499786,20.46999931,416.3200073,154.1101074,3462.5,353.980011,376.0470886,171.1300049,2903.219971,2879.72998,26.78499985,34.83000183,116.9850006,54.76499939,454.8304138,134.9649963,302.0242004,587.9515991,381.3800049,86.23500061,452.7850037,148.2350006,724.4500122,95.44999695,82.61499786,20.46999931,416.3200073,154.1300049,3464,353.980011,376.1199951,171.1399994,2903.219971,2879.72998,26.79000092,34.83000183,116.9850006,54.77000046,454.8399963,134.9649963,302.0506897,588.0599976,381.4150085,86.2365036,452.8299866,148.2350006,724.5999756,95.44999695,82.61630249,20.48999977,416.3200073,154.0500031,3461.949951,353.9400024,375.9500122,171.1188965,2901.73999,2878.120117,26.78499985,34.82500076,116.9800034,54.76010132,454.7485046,134.9550018,301.9500122,587.8994751,381.2999878,86.23500061,452.7099915,148.2057037,724.2000122,95.44499969,82.61499786,20.46999931,416.2200012,154.0850067,3463.52002,353.9400024,375.9500122,171.1188965,2902.959961,2878.120117,26.79000092,34.82820129,116.9800034,54.76499939,454.75,134.9550018,301.9645996,588.0300293,381.3200989,86.23500061,452.7250061,148.2100067,724.3300171,95.44999695,82.61499786,20.48999977,416.2200012,48520,12864,1092,10194,7361,4039,1815,888,61751,6722,8965,2475,5726,20613,2414,14405,610,73196,6252,51821,1046,890,16211,6539
03/09/2021 12:09,154.1399994,3463.47998,353.980011,376.0499878,171.125,2903.195068,2879.47998,26.78499985,34.82500076,116.9850006,54.76620102,454.8200073,134.9638977,302.0100098,588.460022,381.4400024,86.23500061,452.7999878,148.2350006,725.289917,95.44999695,82.61499786,20.46999931,416.2999878,154.1399994,3463.47998,353.980011,376.0499878,171.125,2903.195068,2879.47998,26.78499985,34.82500076,116.9850006,54.76620102,454.8200073,134.9638977,302.0100098,588.460022,381.4400024,86.23500061,452.7999878,148.2350006,725.289917,95.44999695,82.61499786,20.46999931,416.2999878,154.1799927,3463.47998,354.0100098,376.1400146,171.1399994,2903.36499,2879.800049,26.78499985,34.82500076,116.9850006,54.76620102,454.8699951,134.9700012,302.0700073,588.5529785,381.4599915,86.23500061,452.8500061,148.2350006,725.3900146,95.44999695,82.62000275,20.46999931,416.3500061,154.1199951,3462,353.9700012,376.0350037,171.1150055,2902.870117,2879.080078,26.78499985,34.82500076,116.9826965,54.76499939,454.8182983,134.9638977,302,588.1099854,381.4125061,86.23500061,452.7886047,148.2350006,724.539978,95.44499969,82.61499786,20.45999908,416.2900085,154.1199951,3462.975098,353.9700012,376.0799866,171.1349945,2903.296387,2879.800049,26.78499985,34.82500076,116.9850006,54.76499939,454.8599854,134.968399,302.0563049,588.1199951,381.4200134,86.23500061,452.7900085,148.2350006,724.5507813,95.44499969,82.61499786,20.46999931,416.3349915,107129,4069,3965,5264,6127,2386,1760,1699,100,581,9348,2519,843,10633,5367,17497,400,75105,189,53553,1447,944,9196,8504
03/09/2021 12:10,154.1349945,3462.629883,354.0400085,376.1300049,171.0800018,2903.169922,2880.080078,26.78499985,34.81999969,116.9749985,54.76499939,454.8016968,134.9499969,302.0750122,588.4400024,381.4500122,86.23500061,452.8399963,148.2100067,724.8164063,95.45500183,82.61499786,20.47999954,416.3200073,154.1349945,3462.629883,354.0400085,376.1300049,171.0800018,2903.169922,2880.080078,26.78499985,34.81999969,116.9749985,54.76499939,454.8016968,134.9499969,302.0750122,588.4400024,381.4500122,86.23500061,452.8399963,148.2100067,724.8164063,95.45500183,82.61499786,20.47999954,416.3200073,154.1549988,3463.054932,354.0400085,376.1300049,171.1199951,2903.399902,2880.080078,26.78499985,34.81999969,116.9850006,54.77000046,454.8099976,134.9700012,302.0750122,588.710022,381.4674988,86.23500061,452.8399963,148.2299957,725.3084717,95.45999908,82.62000275,20.47999954,416.3200073,154.1300049,3462.090088,353.9400024,376.0299988,171.0749969,2903.040039,2879.75,26.78499985,34.81999969,116.9749985,54.76119995,454.7734985,134.9499969,302.0101013,588.4299927,381.3999939,86.23500061,452.75,148.1999969,724.6213989,95.44950104,82.61499786,20.46999931,416.2799988,154.1387939,3463.054932,353.9590149,376.0700073,171.1199951,2903.23999,2879.75,26.78499985,34.81999969,116.9850006,54.76499939,454.8099976,134.9698944,302.0299988,588.4799805,381.4500122,86.23500061,452.8024902,148.2299957,725.1699829,95.44950104,82.61499786,20.46999931,416.2999878,42627,4075,1725,4829,11387,1051,23795,3111,69679,16014,27196,2140,38784,18203,4458,19360,200,43677,30206,25222,4667,1400,3400,2001
03/09/2021 12:11,154.1345978,3460.523926,354.0400085,376.0899963,171.0899963,2902.699951,2879.755046,26.78499985,34.81499863,116.9749985,54.76990128,454.8299866,134.9600067,302.0498962,588.7199707,381.4100037,86.23500061,452.7999878,148.2299957,725.2999878,95.45999908,82.61499786,20.47999954,416.2999878,154.1345978,3460.523926,354.0400085,376.0899963,171.0899963,2902.699951,2879.755046,26.78499985,34.81499863,116.9749985,54.76990128,454.8299866,134.9600067,302.0498962,588.7199707,381.4100037,86.23500061,452.7999878,148.2299957,725.2999878,95.45999908,82.61499786,20.47999954,416.2999878,154.1479034,3462.669922,354.0400085,376.1199951,171.0899963,2902.72998,2879.755046,26.78499985,34.81499863,116.9800034,54.76990128,454.8500061,134.9600067,302.1000061,588.7199707,381.4400024,86.23500061,452.8388977,148.2299957,725.4099731,95.45999908,82.62000275,20.47999954,416.3399963,154.1000061,3459.460205,354.019989,376.0549927,171.0749969,2902.699951,2879.530029,26.78499985,34.81499863,116.9749985,54.76139832,454.8299866,134.9499969,302.0397034,588.460083,381.4100037,86.23500061,452.7999878,148.2149963,724.8776855,95.45500183,82.6115036,20.46999931,416.2999878,154.1399994,3462.669922,354.019989,376.1199951,171.0749969,2902.72998,2879.530029,26.78499985,34.81499863,116.9800034,54.76499939,454.8500061,134.9499969,302.0617981,588.460083,381.4400024,86.23500061,452.8299866,148.2149963,724.8800049,95.45500183,82.61499786,20.46999931,416.3250122,64967,5453,1093,10217,1984,908,16076,330,1472,1814,525,963,10746,22030,939,19558,411,43442,8196,27142,313,2440,1363,2609
03/09/2021 12:12,154.1499023,3461.419922,354.0499878,376,171.1080933,2902.5,2879.430013,26.78499985,34.82500076,116.9710007,54.76499939,454.8200073,134.9600067,302.1099854,589.0200195,381.4056091,86.23000336,452.8099976,148.2200012,725.1900024,95.45500183,82.61499786,20.48999977,416.3200073,154.1499023,3461.419922,354.0499878,376,171.1080933,2902.5,2879.430013,26.78499985,34.82500076,116.9710007,54.76499939,454.8200073,134.9600067,302.1099854,589.0200195,381.4056091,86.23000336,452.8099976,148.2200012,725.1900024,95.45500183,82.61499786,20.48999977,416.3200073,154.1499939,3461.419922,354.0549927,376.0899963,171.1199951,2902.5,2879.430013,26.78619957,34.82500076,116.9710007,54.76499939,454.8299866,134.9678955,302.1429138,589.1416016,381.4299927,86.23130035,452.8299866,148.2250061,725.3673096,95.45690155,82.62000275,20.5,416.3299866,154.1201019,3460.139893,354.0450134,375.9025879,171.0800018,2902.5,2879.310059,26.78179932,34.81999969,116.9710007,54.76499939,454.8200073,134.9600067,302.0599976,588.6300049,381.3999939,86.23000336,452.7900085,148.2200012,725.0800171,95.45500183,82.61180115,20.48999977,416.2999878,154.1349945,3460.39502,354.0499878,376.0899963,171.0800018,2902.5,2879.310059,26.78179932,34.81999969,116.9710007,54.76499939,454.8299866,134.9678955,302.0599976,588.7299805,381.4100037,86.23130035,452.8099976,148.2200012,725.3099976,95.45690155,82.61499786,20.48999977,416.3099976,61585,3026,1976,19969,10035,534,8357,3220,1111,615,1474,831,515,12090,6283,18825,272,25544,6758,21293,674,1228,421,26863
03/09/2021 12:13,154.1100006,3461.474854,354.0401001,375.9299927,171.1300049,2901.77002,2879.10498,26.78499985,34.81999969,116.9732971,54.76499939,454.8392029,134.9649963,302.0599976,589.5299072,381.3649902,86.23000336,452.769989,148.2299957,725.25,95.45619965,82.61499786,20.48999977,416.3200073,154.1100006,3461.474854,354.0401001,375.9299927,171.1300049,2901.77002,2879.10498,26.78499985,34.81999969,116.9732971,54.76499939,454.8392029,134.9649963,302.0599976,589.5299072,381.3649902,86.23000336,452.769989,148.2299957,725.25,95.45619965,82.61499786,20.48999977,416.3200073,154.1600037,3461.584961,354.0499878,376,171.1300049,2902.969971,2879.10498,26.78660011,34.81999969,116.9800034,54.76990128,454.8392029,134.9700012,302.0953979,589.5299072,381.4200134,86.23500061,452.8200073,148.2299957,725.3800049,95.45619965,82.62000275,20.48999977,416.3200073,154.1000061,3461.300049,354.0400085,375.9184875,171.0800018,2901.77002,2879.090088,26.78009987,34.81499863,116.9732971,54.76499939,454.8312988,134.9600983,302.019989,588.942627,381.3649902,86.23000336,452.769989,148.2149963,725.1536865,95.45500183,82.61100006,20.48999977,416.2999878,154.1399994,3461.375,354.0408936,376,171.1000061,2902.969971,2879.090088,26.78499985,34.81999969,116.9800034,54.76499939,454.8387146,134.9600983,302.0899963,589.0100098,381.3999939,86.23500061,452.8099976,148.2200012,725.2000122,95.45500183,82.61100006,20.48999977,416.3099976,137810,3792,1863,6436,7701,955,638,1795,1634,634,10115,1202,2048,12821,11321,19916,525,19779,4777,20122,501,3192,2328,2902
03/09/2021 12:14,154.1000061,3463.47998,354.0100098,375.9599915,171.1199951,2904.179932,2880.100098,26.78499985,34.82989883,116.9800034,54.76499939,454.7999878,134.9649963,301.9899902,590.3099976,381.4099121,86.23295212,452.769989,148.2299957,725.7700195,95.45500183,82.61499786,20.49500084,416.2799988,154.1000061,3463.47998,354.0100098,375.9599915,171.1199951,2904.179932,2880.100098,26.78499985,34.82989883,116.9800034,54.76499939,454.7999878,134.9649963,301.9899902,590.3099976,381.4099121,86.23295212,452.769989,148.2299957,725.7700195,95.45500183,82.61499786,20.49500084,416.2799988,154.1199951,3463.47998,354.0299988,376.019989,171.1300049,2904.26001,2880.120117,26.78499985,34.82989883,116.9800034,54.76990128,454.7999878,134.9649963,302.0499878,590.3099976,381.4299927,86.23699951,452.8006897,148.2299957,725.9799805,95.45999908,82.62000275,20.49990082,416.2900085,154.1000061,3462.98999,354.0100098,375.9287109,171.1100006,2902.879883,2879.689941,26.78000069,34.81999969,116.9749985,54.76499939,454.7806091,134.9600067,301.9899902,589.3699951,381.3699951,86.2317009,452.7600098,148.2100067,725.2000122,95.45500183,82.61499786,20.49500084,416.2703857,154.1174011,3463,354.019989,375.9287109,171.1150055,2902.879883,2879.689941,26.78499985,34.82009888,116.9749985,54.76990128,454.7806091,134.9600067,302.0400085,589.3699951,381.3699951,86.23699951,452.7600098,148.2200012,725.2103882,95.45999908,82.61499786,20.49990082,416.2799988,38669,1503,2154,10681,4384,2596,1615,62296,1569,310,1470,1266,1448,9573,16185,31177,622.5,22872,1265,56383,1016,4460,1500,4403
03/09/2021 12:15,154.0518036,3463.679932,354,376.1700134,171.1537018,2903.360107,2879.330078,26.78499985,34.82839966,116.9800034,54.76990128,454.7792053,134.9698944,301.980011,590.039978,381.4049988,86.23590088,452.75,148.2250061,725.9534302,95.45500183,82.61499786,20.48750019,416.2600098,154.0518036,3463.679932,354,376.1700134,171.1537018,2903.360107,2879.330078,26.78499985,34.82839966,116.9800034,54.76990128,454.7792053,134.9698944,301.980011,590.039978,381.4049988,86.23590088,452.75,148.2250061,725.9534302,95.45500183,82.61499786,20.48750019,416.2600098,154.1100006,3463.919922,354,376.1799011,171.1600037,2903.780029,2880.159912,26.78499985,34.82839966,116.9800034,54.77000046,454.7792053,134.9698944,302.0100098,590.3898926,381.4200134,86.23899841,452.769989,148.2350006,726.25,95.45500183,82.62000275,20.49895,416.269989,154.0500031,3462.300049,353.9700012,375.9400024,171.1150055,2903.360107,2879.27002,26.78009987,34.82500076,116.9773026,54.76499939,454.769989,134.9698944,301.9599915,589.8900146,381.3890076,86.23339844,452.730011,148.2250061,725.8098145,95.45500183,82.61360168,20.48750019,416.2600098,154.1100006,3463.480713,353.9899902,375.9599915,171.1150055,2903.780029,2879.27002,26.78499985,34.82500076,116.9800034,54.76499939,454.769989,134.9698944,301.9700012,590.3898926,381.4200134,86.23899841,452.769989,148.2299957,725.8098145,95.45500183,82.62000275,20.49495029,416.2600098,59145,5044,2293,12621,2864,812,2572,12130,2105,651,28658,798,962,24672,7109,26222,720,23356,2662,30948,1159,4094,3356,1513
03/09/2021 12:16,154.0700073,3462.76001,354.0100098,376.25,171.1649933,2902.269043,2879.820068,26.78499985,34.82300186,116.9800034,54.76499939,454.8200073,134.9647064,301.980011,590,381.4450073,86.23010254,452.7999878,148.2400055,726.8699951,95.45999908,82.61309814,20.47999954,416.2900085,154.0700073,3462.76001,354.0100098,376.25,171.1649933,2902.269043,2879.820068,26.78499985,34.82300186,116.9800034,54.76499939,454.8200073,134.9647064,301.980011,590,381.4450073,86.23010254,452.7999878,148.2400055,726.8699951,95.45999908,82.61309814,20.47999954,416.2900085,154.0700073,3463.689941,354.019989,376.269989,171.1649933,2903.629883,2879.820068,26.78630066,34.83000183,116.9800034,54.77000046,454.8200073,134.9674072,302.0400085,590.1400146,381.4450073,86.23899841,452.8049927,148.2400055,726.9298706,95.45999908,82.62000275,20.49799919,416.3049927,154.0399933,3462.76001,353.9819031,376.1400146,171.1300049,2902.269043,2879.264893,26.78179932,34.82009888,116.9800034,54.76499939,454.7721863,134.9600067,301.9599915,590,381.3989868,86.23010254,452.75,148.2350006,725.9899902,95.45259857,82.61160278,20.47999954,416.2662048,154.0500946,3463.689941,353.9819031,376.1799011,171.1499939,2903.629883,2879.610107,26.78630066,34.82009888,116.9800034,54.76499939,454.7750854,134.9649963,301.9899902,590.0750122,381.4100037,86.23500061,452.7597046,148.2350006,725.9899902,95.45500183,82.61499786,20.48999977,416.2702942,52883,1884,967,19269,7508,906,1814,1625,919,284,2849,2701,2257,20449,2890,29403,1327,18773,1505,37374,1708,8003,5212,6369
03/09/2021 12:17,154.0149994,3463.25,353.9389954,376.1700134,171.1600037,2903.675049,2880.14502,26.78499985,34.82929993,116.9794998,54.76499939,454.7999878,134.9649963,302,589.7000122,381.4200134,86.23899841,452.730011,148.2400055,726.8099976,95.45999908,82.61499786,20.48999977,416.25,154.0149994,3463.25,353.9389954,376.1700134,171.1600037,2903.675049,2880.14502,26.78499985,34.82929993,116.9794998,54.76499939,454.7999878,134.9649963,302,589.7000122,381.4200134,86.23899841,452.730011,148.2400055,726.8099976,95.45999908,82.61499786,20.48999977,416.25,154.0700073,3463.889893,353.9899902,376.269989,171.1699982,2904.149902,2880.27002,26.78499985,34.82970047,116.9800034,54.76599884,454.8049927,134.9700012,302,590.1206055,381.4700012,86.23899841,452.7950134,148.2449951,726.9199829,95.45999908,82.62000275,20.48999977,416.2868958,154,3463.25,353.9299927,376.1700134,171.1499939,2903.219971,2879.455078,26.78499985,34.82929993,116.9775009,54.76499939,454.7999878,134.9600067,301.980011,589.7000122,381.4200134,86.23500061,452.730011,148.2400055,726.5999756,95.45629883,82.61100006,20.48999977,416.25,154.0599976,3463.439453,353.9899902,376.2399902,171.1600037,2904.149902,2880.149902,26.78499985,34.82970047,116.9775009,54.76599884,454.8049927,134.9649963,301.980011,590.0599976,381.4400024,86.23500061,452.7900085,148.2400055,726.9000244,95.45750046,82.61499786,20.48999977,416.2799988,92922,11907,5323,11375,10433,692,2116,200,816,704,718,748,1520,13751,5531,29555,210,24930,11222,23763,1052,1847,1313,3025
